,StartFlow,NumIPdst,NumCon,NumPorts,MinLenrx,FirstPktLen,TCPoverIP,MinLen,UDPoverIP,DNSoverIP,RstFlagDist,label
25837,0.6245093205143973,-0.1738549716270181,-0.17007178363252745,-0.7008501915879418,-0.5770762804354624,0.5406195813312124,0.08464151001209914,-0.4572303313636533,-0.03757639850544309,-0.005283128316192238,-0.007169369410631124,1.0
25838,0.6245093333544446,-0.1738549716270181,-0.17007178363252745,-0.7008501915879418,-0.5770762804354624,0.5406195813312124,0.08464151001209914,-0.4572303313636533,-0.03757639850544309,-0.005283128316192238,-0.007169369410631124,1.0
25947,0.6254164229994058,-0.1738549716270181,-0.17007178363252745,-0.7008501915879418,-0.5770762804354624,0.5406195813312124,0.08464151001209914,0.6994904348125366,-0.03757639850544309,-0.005283128316192238,-0.007169369410631124,1.0
25948,0.6254164289287005,-0.1738549716270181,-0.17007178363252745,1.4951587642557531,-0.5770762804354624,0.5406195813312124,0.08464151001209914,0.2794389460213239,-0.03757639850544309,-0.005283128316192238,-0.007169369410631124,1.0
26862,0.6248107033206559,-0.1738549716270181,-0.17007178363252745,0.8793144754372926,-0.5770762804354624,-1.3502264524716985,0.08464151001209914,-0.4572303313636533,-0.03757639850544309,-0.005283128316192238,0.01769289660286604,1.0
27168,0.6292945824729674,-0.1738549716270181,-0.17007178363252745,0.23143871473694394,-0.5770762804354624,-1.3502264524716985,0.08464151001209914,-0.4572303313636533,-0.03757639850544309,-0.005283128316192238,0.011910029734442749,1.0
27931,0.6202909274914751,-0.1738549716270181,-0.17007178363252745,-0.7008501915879418,-0.5770762804354624,0.5406195813312124,0.08464151001209914,-0.4572303313636533,-0.03757639850544309,-0.005283128316192238,-0.007169369410631124,1.0
27932,0.620290933708435,-0.1738549716270181,-0.17007178363252745,0.8793144754372926,-0.5770762804354624,0.5406195813312124,0.08464151001209914,-0.4572303313636533,-0.03757639850544309,-0.005283128316192238,-0.007169369410631124,1.0
28011,0.6257645301164978,-0.1738549716270181,-0.17007178363252745,1.5384701776738865,-0.5770762804354624,-1.3502264524716985,0.08464151001209914,-0.4572303313636533,-0.03757639850544309,-0.005283128316192238,0.018928956021479957,1.0
28122,0.6246870517582614,-0.1738549716270181,-0.17007178363252745,1.4471640839292277,-0.5770762804354624,0.5406195813312124,0.08464151001209914,0.2794389460213239,-0.03757639850544309,-0.005283128316192238,0.018276089857708167,1.0
28569,0.6296012441531745,-0.1738549716270181,-0.17007178363252745,1.1213537873201178,-0.5770762804354624,-1.3502264524716985,0.08464151001209914,-0.4572303313636533,-0.03757639850544309,-0.005283128316192238,0.017041927104977043,1.0
28593,0.6296016278356521,-0.1738549716270181,-0.17007178363252745,0.23143871473694394,-0.5770762804354624,-1.3502264524716985,0.08464151001209914,-0.4572303313636533,-0.03757639850544309,-0.005283128316192238,0.011910029734442749,1.0
32062,0.6307506105760731,4.596983382664863,4.69443029347472,0.6485456673051682,-0.5770762804354624,0.5406195813312124,-3.9293051401679184,-0.4572303313636533,1.6363693177584473,0.23176929667203486,0.01877644249539076,1.0
32093,0.6307507449335811,-0.1738549716270181,-0.17007178363252745,0.23143871473694394,-0.5770762804354624,-1.3502264524716985,0.08464151001209914,-0.4572303313636533,-0.03757639850544309,-0.005283128316192238,0.011910029734442749,1.0
32309,0.6332261723344969,-0.1738549716270181,-0.17007178363252745,1.465556119424669,-0.5770762804354624,-1.3502264524716985,0.08464151001209914,-0.4572303313636533,-0.03757639850544309,-0.005283128316192238,0.01880838839261605,1.0
32313,0.6332290639708672,-0.1738549716270181,-0.17007178363252745,1.342305608438085,-0.5770762804354624,-1.3502264524716985,0.08464151001209914,-0.4572303313636533,-0.03757639850544309,-0.005283128316192238,0.018652356169976157,1.0
32553,0.6380138128561739,-0.1738549716270181,-0.17007178363252745,0.23143871473694394,-0.5770762804354624,-1.3502264524716985,0.08464151001209914,-0.4572303313636533,-0.03757639850544309,-0.005283128316192238,0.011910029734442749,1.0
32580,0.6380138081242892,-0.1738549716270181,-0.17007178363252745,0.6485456673051682,-0.5770762804354624,-1.3502264524716985,0.08464151001209914,-0.4572303313636533,-0.03757639850544309,-0.005283128316192238,0.018276089857708167,1.0
32593,0.6380138082704101,-0.1738549716270181,-0.17007178363252745,0.23143871473694394,-0.5770762804354624,-1.3502264524716985,0.08464151001209914,-0.4572303313636533,-0.03757639850544309,-0.005283128316192238,0.015673686160630914,1.0
32602,0.6380138132397013,-0.1738549716270181,-0.17007178363252745,1.0236105647725269,-0.5770762804354624,-1.3502264524716985,0.08464151001209914,-0.4572303313636533,-0.03757639850544309,-0.005283128316192238,0.017041927104977043,1.0
32677,0.6380138107276413,-0.1738549716270181,-0.17007178363252745,0.23143871473694394,-0.5770762804354624,-1.3502264524716985,0.08464151001209914,-0.4572303313636533,-0.03757639850544309,-0.005283128316192238,0.017041927104977043,1.0
32730,0.6380138147292979,-0.1738549716270181,-0.17007178363252745,0.23143871473694394,-0.5770762804354624,-1.3502264524716985,0.08464151001209914,-0.4572303313636533,-0.03757639850544309,-0.005283128316192238,0.015673686160630914,1.0
32739,0.6380138148352695,-0.1738549716270181,-0.17007178363252745,0.8793144754372926,-0.5770762804354624,-1.3502264524716985,0.08464151001209914,-0.4572303313636533,-0.03757639850544309,-0.005283128316192238,0.01769289660286604,1.0
32790,0.6380138252273466,-0.1738549716270181,-0.17007178363252745,0.23143871473694394,-0.5770762804354624,-1.3502264524716985,0.08464151001209914,-0.4572303313636533,-0.03757639850544309,-0.005283128316192238,0.011910029734442749,1.0
32792,0.6380138254659184,-0.1738549716270181,-0.17007178363252745,0.6485456673051682,-0.5770762804354624,-1.3502264524716985,0.08464151001209914,-0.4572303313636533,-0.03757639850544309,-0.005283128316192238,0.015673686160630914,1.0
32969,0.6375577635076995,4.596983382664863,4.6944302934747215,0.6485456673051682,-0.5770762804354624,0.5406195813312124,-3.9293051340522593,-0.4572303313636533,1.6363693177584022,0.23176929667203486,0.018776742667426963,1.0
33314,0.6364858137031063,-0.1738549716270181,-0.17007178363252745,1.489513240455721,-0.5770762804354624,-1.3502264524716985,0.08464151001209914,-0.4572303313636533,-0.03757639850544309,-0.005283128316192238,0.018879479963947374,1.0
33316,0.6364858140842646,-0.1738549716270181,-0.17007178363252745,1.4539715835932172,-0.5770762804354624,-1.3502264524716985,0.08464151001209914,-0.4572303313636533,-0.03757639850544309,-0.005283128316192238,0.01883152732028363,1.0
33355,0.6364858763286045,-0.1738549716270181,-0.17007178363252745,1.1213537873201178,-0.5770762804354624,-1.3502264524716985,0.08464151001209914,-0.4572303313636533,-0.03757639850544309,-0.005283128316192238,0.01805425974555375,1.0
33359,0.636485878389636,-0.1738549716270181,-0.17007178363252745,1.5042451623493862,-0.5770762804354624,-1.3502264524716985,0.08464151001209914,-0.4572303313636533,-0.03757639850544309,-0.005283128316192238,0.01889551287366926,1.0
33690,0.636874433832151,4.5969832763192455,4.6944302704264365,0.8793144754372926,-0.5770762804354624,0.5406195813312124,-3.929305177818623,-0.4572303313636533,1.6363693177586296,0.23176929667203486,0.009735293044046231,1.0
33691,0.636874445548675,-0.1738549716270181,-0.17007178363252745,1.0236105647725269,-0.5770762804354624,0.5406195813312124,0.08464151001209914,-0.4572303313636533,-0.03757639850544309,-0.005283128316192238,-0.007169369410631124,1.0
33889,0.6336151655882762,-0.1738549716270181,-0.17007178363252745,0.6485456673051682,-0.5770762804354624,0.9925858420084052,-0.3246340400737814,-0.4572303313636533,-0.03757639850544309,-0.005283128316192238,0.01190511961099852,1.0
33996,0.6380867793448557,4.5969833737015495,4.694430293173508,0.6485456673051682,-0.5770762804354624,0.5406195813312124,-3.926468616918716,-0.4572303313636533,1.6363621422178871,0.23176929667174845,0.015461391889798703,1.0
34009,0.6378837012353425,-0.1738549716270181,-0.17007178363252745,-0.7008501915879418,-9.595747160078853,-1.3502264524716985,0.08464151001209914,-0.4572303313636533,-0.03757639850544309,-0.005283128316192238,0.011910029734442749,1.0
34177,0.6330195613175402,4.596912453993443,4.694428529860753,0.6485456673051682,-0.5770762804354624,0.5406195813312124,-3.785666054383427,-0.4572303313636533,1.6312281399935369,0.2317686713245753,0.015578121724359937,1.0
